FREQ,TIME_PERIOD,GEO_PICT,INDICATOR,SEX,URBANIZATION,DISABILITY,OCCUPATION,ECONOMIC_SECTOR,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,OBS_STATUS,DATA_SOURCE,OBS_COMMENT,CONF_STATUS
A,2019,VU,POPCNT,M,R,2,5,G,30,N,,,,,
A,2021,TO,POPCNT,M,R,2,5,G,4,N,,,,,
A,2019,KI,POPCNT,M,U,2,5,G,13,N,,,,,
A,2019,MH,POPCNT,M,U,2,5,G,13,N,,,,,
A,2021,TO,POPCNT,M,U,2,5,G,15,N,,,,,
A,2019,VU,POPCNT,F,R,1,6,G,21,N,,,,,
A,2021,TO,POPCNT,F,R,1,6,G,18,N,,,,,
A,2019,KI,POPCNT,M,R,1,6,G,11,N,,,,,
A,2019,VU,POPCNT,M,R,1,6,G,20,N,,,,,
A,2021,TO,POPCNT,M,R,1,6,G,89,N,,,,,
A,2021,TO,POPCNT,M,U,1,6,G,7,N,,,,,
A,2019,KI,POPCNT,F,R,1,7,G,67,N,,,,,
A,2019,VU,POPCNT,F,R,1,7,G,86,N,,,,,
A,2021,TO,POPCNT,F,R,1,7,G,76,N,,,,,
A,2019,KI,POPCNT,F,U,1,7,G,105,N,,,,,
A,2019,VU,POPCNT,F,U,1,7,G,56,N,,,,,
A,2021,TO,POPCNT,F,U,1,7,G,7,N,,,,,
A,2019,KI,POPCNT,M,R,1,7,G,99,N,,,,,
A,2019,MH,POPCNT,M,R,1,7,G,75,N,,,,,
A,2019,VU,POPCNT,M,R,1,7,G,150,N,,,,,
A,2021,TO,POPCNT,M,R,1,7,G,119,N,,,,,
A,2019,KI,POPCNT,M,U,1,7,G,153,N,,,,,
A,2019,MH,POPCNT,M,U,1,7,G,111,N,,,,,
A,2019,VU,POPCNT,M,U,1,7,G,364,N,,,,,
A,2021,TO,POPCNT,M,U,1,7,G,89,N,,,,,
A,2019,KI,POPCNT,F,R,2,7,G,5,N,,,,,
A,2021,TO,POPCNT,F,R,2,7,G,4,N,,,,,
A,2019,KI,POPCNT,M,R,2,7,G,10,N,,,,,
A,2019,KI,POPCNT,M,U,2,7,G,18,N,,,,,
A,2019,KI,POPCNT,F,R,1,8,G,3,N,,,,,
A,2019,MH,POPCNT,F,U,1,8,G,1,N,,,,,
A,2019,VU,POPCNT,F,U,1,8,G,6,N,,,,,
A,2019,KI,POPCNT,M,R,1,8,G,34,N,,,,,
A,2021,TO,POPCNT,M,R,1,8,G,36,N,,,,,
A,2019,KI,POPCNT,M,U,1,8,G,81,N,,,,,
A,2019,MH,POPCNT,M,U,1,8,G,98,N,,,,,
A,2021,TO,POPCNT,M,U,1,8,G,22,N,,,,,
A,2019,KI,POPCNT,F,R,1,9,G,44,N,,,,,
A,2021,TO,POPCNT,F,R,1,9,G,62,N,,,,,
A,2019,KI,POPCNT,F,U,1,9,G,98,N,,,,,
A,2019,MH,POPCNT,F,U,1,9,G,56,N,,,,,
A,2019,VU,POPCNT,F,U,1,9,G,117,N,,,,,
A,2021,TO,POPCNT,F,U,1,9,G,15,N,,,,,
A,2019,KI,POPCNT,M,R,1,9,G,124,N,,,,,
A,2019,VU,POPCNT,M,R,1,9,G,16,N,,,,,
A,2021,TO,POPCNT,M,R,1,9,G,65,N,,,,,
A,2019,KI,POPCNT,M,U,1,9,G,341,N,,,,,
A,2019,MH,POPCNT,M,U,1,9,G,44,N,,,,,
A,2019,VU,POPCNT,M,U,1,9,G,126,N,,,,,
A,2021,TO,POPCNT,M,U,1,9,G,16,N,,,,,
A,2019,KI,POPCNT,M,U,2,9,G,33,N,,,,,
A,2019,MH,POPCNT,M,U,2,9,G,20,N,,,,,
A,2019,VU,POPCNT,M,R,1,_X,H,110,N,,,,,
A,2019,VU,POPCNT,M,U,1,_X,H,95,N,,,,,
A,2019,VU,POPCNT,F,R,1,1,H,29,N,,,,,
A,2021,TO,POPCNT,F,R,1,1,H,18,N,,,,,
A,2019,KI,POPCNT,F,U,1,1,H,78,N,,,,,
A,2019,MH,POPCNT,F,U,1,1,H,13,N,,,,,
A,2019,VU,POPCNT,F,U,1,1,H,16,N,,,,,
A,2019,VU,POPCNT,M,R,1,1,H,9,N,,,,,
A,2021,TO,POPCNT,M,R,1,1,H,18,N,,,,,
A,2019,KI,POPCNT,M,U,1,1,H,91,N,,,,,
A,2019,MH,POPCNT,M,U,1,1,H,93,N,,,,,
A,2019,VU,POPCNT,M,U,1,1,H,16,N,,,,,
A,2019,KI,POPCNT,F,U,1,2,H,41,N,,,,,
A,2019,MH,POPCNT,F,U,1,2,H,20,N,,,,,
A,2021,TO,POPCNT,F,U,1,2,H,7,N,,,,,
A,2019,KI,POPCNT,M,R,1,2,H,6,N,,,,,
A,2019,MH,POPCNT,M,R,1,2,H,2,N,,,,,
A,2021,TO,POPCNT,M,R,1,2,H,25,N,,,,,
A,2019,KI,POPCNT,M,U,1,2,H,18,N,,,,,
A,2019,MH,POPCNT,M,U,1,2,H,27,N,,,,,
A,2019,VU,POPCNT,M,U,1,2,H,8,N,,,,,
A,2021,TO,POPCNT,M,U,1,2,H,7,N,,,,,
A,2019,KI,POPCNT,F,R,1,3,H,17,N,,,,,
A,2021,TO,POPCNT,F,R,1,3,H,47,N,,,,,
A,2019,KI,POPCNT,F,U,1,3,H,49,N,,,,,
A,2019,VU,POPCNT,F,U,1,3,H,20,N,,,,,
A,2021,TO,POPCNT,F,U,1,3,H,22,N,,,,,
A,2019,KI,POPCNT,M,R,1,3,H,19,N,,,,,
A,2019,MH,POPCNT,M,R,1,3,H,13,N,,,,,
A,2019,VU,POPCNT,M,R,1,3,H,151,N,,,,,
A,2021,TO,POPCNT,M,R,1,3,H,147,N,,,,,
A,2019,KI,POPCNT,M,U,1,3,H,65,N,,,,,
A,2019,MH,POPCNT,M,U,1,3,H,107,N,,,,,
A,2019,VU,POPCNT,M,U,1,3,H,99,N,,,,,
A,2021,TO,POPCNT,M,U,1,3,H,30,N,,,,,
A,2019,KI,POPCNT,F,R,1,4,H,7,N,,,,,
A,2019,MH,POPCNT,F,R,1,4,H,9,N,,,,,
A,2021,TO,POPCNT,F,R,1,4,H,40,N,,,,,
A,2019,MH,POPCNT,F,U,1,4,H,17,N,,,,,
A,2019,VU,POPCNT,F,U,1,4,H,21,N,,,,,
A,2021,TO,POPCNT,F,U,1,4,H,22,N,,,,,
A,2019,VU,POPCNT,M,R,1,4,H,13,N,,,,,
A,2021,TO,POPCNT,M,R,1,4,H,31,N,,,,,
A,2019,MH,POPCNT,M,U,1,4,H,152,N,,,,,
A,2019,VU,POPCNT,M,U,1,4,H,8,N,,,,,
A,2021,TO,POPCNT,M,U,1,4,H,29,N,,,,,
A,2019,VU,POPCNT,F,R,1,5,H,34,N,,,,,
A,2019,KI,POPCNT,F,U,1,5,H,78,N,,,,,
A,2019,MH,POPCNT,F,U,1,5,H,47,N,,,,,
A,2019,VU,POPCNT,F,U,1,5,H,59,N,,,,,
A,2021,TO,POPCNT,F,U,1,5,H,7,N,,,,,
A,2019,KI,POPCNT,M,R,1,5,H,6,N,,,,,
A,2019,VU,POPCNT,M,R,1,5,H,171,N,,,,,
A,2021,TO,POPCNT,M,R,1,5,H,68,N,,,,,
A,2019,KI,POPCNT,M,U,1,5,H,71,N,,,,,
A,2019,MH,POPCNT,M,U,1,5,H,21,N,,,,,
A,2019,VU,POPCNT,M,U,1,5,H,125,N,,,,,
A,2021,TO,POPCNT,M,U,1,5,H,15,N,,,,,
A,2019,KI,POPCNT,F,U,2,5,H,18,N,,,,,
A,2019,VU,POPCNT,M,R,2,5,H,49,N,,,,,
A,2019,MH,POPCNT,M,U,2,5,H,13,N,,,,,
A,2019,KI,POPCNT,M,R,1,6,H,52,N,,,,,
A,2019,VU,POPCNT,M,R,1,6,H,0,N,,,,,
A,2019,KI,POPCNT,M,U,1,6,H,95,N,,,,,
A,2019,MH,POPCNT,M,U,1,6,H,13,N,,,,,
A,2019,KI,POPCNT,M,R,1,7,H,14,N,,,,,
A,2019,VU,POPCNT,M,R,1,7,H,15,N,,,,,
A,2021,TO,POPCNT,M,R,1,7,H,4,N,,,,,
A,2019,KI,POPCNT,M,U,1,7,H,87,N,,,,,
A,2019,MH,POPCNT,M,U,1,7,H,27,N,,,,,
A,2021,TO,POPCNT,F,R,1,8,H,18,N,,,,,
A,2021,TO,POPCNT,F,U,1,8,H,7,N,,,,,
A,2019,KI,POPCNT,M,R,1,8,H,114,N,,,,,
A,2019,VU,POPCNT,M,R,1,8,H,668,N,,,,,
A,2021,TO,POPCNT,M,R,1,8,H,253,N,,,,,
A,2019,KI,POPCNT,M,U,1,8,H,692,N,,,,,
A,2019,MH,POPCNT,M,U,1,8,H,388,N,,,,,
A,2019,VU,POPCNT,M,U,1,8,H,1069,N,,,,,
A,2021,TO,POPCNT,M,U,1,8,H,52,N,,,,,
A,2019,KI,POPCNT,M,R,2,8,H,6,N,,,,,
A,2019,MH,POPCNT,F,R,1,9,H,2,N,,,,,
A,2019,VU,POPCNT,F,R,1,9,H,16,N,,,,,
A,2021,TO,POPCNT,F,R,1,9,H,7,N,,,,,
A,2019,KI,POPCNT,F,U,1,9,H,13,N,,,,,
A,2019,MH,POPCNT,F,U,1,9,H,27,N,,,,,
A,2019,VU,POPCNT,F,U,1,9,H,108,N,,,,,
A,2019,KI,POPCNT,M,R,1,9,H,48,N,,,,,
A,2019,MH,POPCNT,M,R,1,9,H,2,N,,,,,
A,2019,VU,POPCNT,M,R,1,9,H,185,N,,,,,
A,2021,TO,POPCNT,M,R,1,9,H,39,N,,,,,
A,2019,KI,POPCNT,M,U,1,9,H,159,N,,,,,
A,2019,MH,POPCNT,M,U,1,9,H,30,N,,,,,
A,2019,VU,POPCNT,M,U,1,9,H,125,N,,,,,
A,2021,TO,POPCNT,M,U,1,9,H,45,N,,,,,
A,2019,KI,POPCNT,M,R,2,9,H,10,N,,,,,
A,2019,VU,POPCNT,F,U,1,_X,I,12,N,,,,,
A,2019,VU,POPCNT,M,R,1,_X,I,0,N,,,,,
A,2019,VU,POPCNT,M,U,1,_X,I,28,N,,,,,
A,2019,VU,POPCNT,F,R,1,1,I,46,N,,,,,
A,2021,TO,POPCNT,F,R,1,1,I,37,N,,,,,
A,2019,MH,POPCNT,F,U,1,1,I,54,N,,,,,
A,2019,VU,POPCNT,F,U,1,1,I,68,N,,,,,
A,2021,TO,POPCNT,F,U,1,1,I,22,N,,,,,
A,2019,KI,POPCNT,M,R,1,1,I,15,N,,,,,
A,2019,VU,POPCNT,M,R,1,1,I,23,N,,,,,
A,2019,MH,POPCNT,M,U,1,1,I,13,N,,,,,
A,2019,VU,POPCNT,M,U,1,1,I,58,N,,,,,
A,2021,TO,POPCNT,M,U,1,1,I,8,N,,,,,
A,2019,VU,POPCNT,M,R,2,1,I,31,N,,,,,
A,2019,MH,POPCNT,M,U,2,1,I,13,N,,,,,
A,2019,MH,POPCNT,F,U,1,2,I,13,N,,,,,
A,2019,MH,POPCNT,M,U,1,2,I,20,N,,,,,
A,2019,KI,POPCNT,F,R,1,3,I,13,N,,,,,
A,2019,VU,POPCNT,F,R,1,3,I,15,N,,,,,
A,2021,TO,POPCNT,F,R,1,3,I,18,N,,,,,
A,2019,MH,POPCNT,F,U,1,3,I,1,N,,,,,
A,2019,VU,POPCNT,F,U,1,3,I,89,N,,,,,
A,2021,TO,POPCNT,F,U,1,3,I,15,N,,,,,
A,2019,VU,POPCNT,M,R,1,3,I,51,N,,,,,
A,2021,TO,POPCNT,M,R,1,3,I,7,N,,,,,
A,2019,VU,POPCNT,M,U,1,3,I,109,N,,,,,
A,2021,TO,POPCNT,M,U,1,3,I,7,N,,,,,
A,2019,KI,POPCNT,F,R,1,4,I,7,N,,,,,
A,2019,VU,POPCNT,F,R,1,4,I,30,N,,,,,
A,2021,TO,POPCNT,M,R,1,4,I,18,N,,,,,
A,2019,VU,POPCNT,M,U,1,4,I,12,N,,,,,
A,2021,TO,POPCNT,M,U,1,4,I,9,N,,,,,
A,2019,MH,POPCNT,F,U,2,4,I,11,N,,,,,
A,2019,MH,POPCNT,M,R,2,4,I,25,N,,,,,
A,2019,KI,POPCNT,F,R,1,5,I,52,N,,,,,
A,2019,VU,POPCNT,F,R,1,5,I,573,N,,,,,
A,2021,TO,POPCNT,F,R,1,5,I,141,N,,,,,
A,2019,KI,POPCNT,F,U,1,5,I,129,N,,,,,
A,2019,MH,POPCNT,F,U,1,5,I,131,N,,,,,
A,2019,VU,POPCNT,F,U,1,5,I,1099,N,,,,,
A,2021,TO,POPCNT,F,U,1,5,I,82,N,,,,,
A,2019,KI,POPCNT,M,R,1,5,I,103,N,,,,,
A,2019,VU,POPCNT,M,R,1,5,I,650,N,,,,,
A,2021,TO,POPCNT,M,R,1,5,I,82,N,,,,,
A,2019,KI,POPCNT,M,U,1,5,I,47,N,,,,,
A,2019,MH,POPCNT,M,U,1,5,I,155,N,,,,,
A,2019,VU,POPCNT,M,U,1,5,I,1104,N,,,,,
A,2021,TO,POPCNT,M,U,1,5,I,30,N,,,,,
A,2019,KI,POPCNT,F,R,2,5,I,6,N,,,,,
A,2021,TO,POPCNT,F,R,2,5,I,7,N,,,,,
A,2019,KI,POPCNT,F,U,2,5,I,15,N,,,,,
A,2019,KI,POPCNT,M,R,2,5,I,5,N,,,,,
A,2019,VU,POPCNT,M,U,2,5,I,5,N,,,,,
A,2019,VU,POPCNT,F,R,1,6,I,42,N,,,,,
A,2019,VU,POPCNT,M,R,1,6,I,23,N,,,,,
A,2019,MH,POPCNT,M,U,1,6,I,17,N,,,,,
A,2019,KI,POPCNT,F,R,1,7,I,23,N,,,,,
A,2019,VU,POPCNT,F,R,1,7,I,31,N,,,,,
A,2019,KI,POPCNT,F,U,1,7,I,8,N,,,,,
A,2019,MH,POPCNT,F,U,1,7,I,50,N,,,,,
A,2019,KI,POPCNT,M,R,1,7,I,14,N,,,,,
A,2019,VU,POPCNT,M,R,1,7,I,13,N,,,,,
A,2019,MH,POPCNT,M,U,1,7,I,129,N,,,,,
A,2019,VU,POPCNT,M,U,1,7,I,16,N,,,,,
A,2019,KI,POPCNT,M,R,2,7,I,10,N,,,,,
A,2019,KI,POPCNT,M,R,1,8,I,14,N,,,,,
A,2019,KI,POPCNT,F,R,1,9,I,2,N,,,,,
A,2019,MH,POPCNT,F,R,1,9,I,10,N,,,,,
A,2019,VU,POPCNT,F,R,1,9,I,57,N,,,,,
A,2021,TO,POPCNT,F,R,1,9,I,25,N,,,,,
A,2019,KI,POPCNT,F,U,1,9,I,70,N,,,,,
A,2019,MH,POPCNT,F,U,1,9,I,56,N,,,,,
A,2019,VU,POPCNT,F,U,1,9,I,71,N,,,,,
A,2021,TO,POPCNT,F,U,1,9,I,15,N,,,,,
A,2019,KI,POPCNT,M,R,1,9,I,25,N,,,,,
A,2019,VU,POPCNT,M,R,1,9,I,82,N,,,,,
A,2021,TO,POPCNT,M,R,1,9,I,15,N,,,,,
A,2019,KI,POPCNT,M,U,1,9,I,28,N,,,,,
A,2019,MH,POPCNT,M,U,1,9,I,1,N,,,,,
A,2019,VU,POPCNT,M,U,1,9,I,22,N,,,,,
A,2019,KI,POPCNT,F,R,2,9,I,5,N,,,,,
A,2021,TO,POPCNT,F,R,1,1,J,18,N,,,,,
A,2021,TO,POPCNT,F,U,1,1,J,22,N,,,,,
A,2019,MH,POPCNT,M,R,1,1,J,4,N,,,,,
A,2019,VU,POPCNT,M,R,1,1,J,19,N,,,,,
A,2021,TO,POPCNT,M,R,1,1,J,17,N,,,,,
A,2019,VU,POPCNT,M,U,1,1,J,27,N,,,,,
A,2021,TO,POPCNT,M,U,1,1,J,7,N,,,,,
A,2019,KI,POPCNT,F,R,1,2,J,8,N,,,,,
A,2021,TO,POPCNT,F,R,1,2,J,36,N,,,,,
A,2019,KI,POPCNT,F,U,1,2,J,11,N,,,,,
A,2019,MH,POPCNT,F,U,1,2,J,14,N,,,,,
A,2021,TO,POPCNT,F,U,1,2,J,15,N,,,,,
A,2019,KI,POPCNT,M,U,1,2,J,11,N,,,,,
A,2019,VU,POPCNT,M,U,1,2,J,49,N,,,,,
A,2019,KI,POPCNT,F,U,1,3,J,27,N,,,,,
A,2019,MH,POPCNT,F,U,1,3,J,13,N,,,,,
A,2019,VU,POPCNT,F,U,1,3,J,27,N,,,,,
A,2021,TO,POPCNT,F,U,1,3,J,7,N,,,,,
A,2019,MH,POPCNT,M,R,1,3,J,34,N,,,,,
A,2019,VU,POPCNT,M,R,1,3,J,72,N,,,,,
A,2021,TO,POPCNT,M,R,1,3,J,53,N,,,,,
A,2019,MH,POPCNT,M,U,1,3,J,67,N,,,,,
A,2019,VU,POPCNT,M,U,1,3,J,162,N,,,,,
A,2021,TO,POPCNT,M,U,1,3,J,37,N,,,,,
A,2021,TO,POPCNT,F,R,1,4,J,5,N,,,,,
A,2019,KI,POPCNT,F,U,1,4,J,18,N,,,,,
A,2019,MH,POPCNT,F,U,1,4,J,1,N,,,,,
A,2021,TO,POPCNT,F,U,1,4,J,30,N,,,,,
A,2019,VU,POPCNT,M,U,1,4,J,17,N,,,,,
A,2019,VU,POPCNT,F,R,1,5,J,26,N,,,,,
A,2021,TO,POPCNT,F,R,1,5,J,18,N,,,,,
A,2019,KI,POPCNT,F,U,1,5,J,20,N,,,,,
A,2019,VU,POPCNT,F,U,1,5,J,33,N,,,,,
A,2021,TO,POPCNT,F,U,1,5,J,7,N,,,,,
A,2019,KI,POPCNT,M,R,1,5,J,2,N,,,,,
A,2019,MH,POPCNT,M,U,1,5,J,1,N,,,,,
A,2019,VU,POPCNT,M,U,1,5,J,5,N,,,,,
A,2021,TO,POPCNT,M,U,1,5,J,15,N,,,,,
A,2019,KI,POPCNT,M,U,1,6,J,17,N,,,,,
A,2019,KI,POPCNT,F,U,1,7,J,16,N,,,,,
A,2021,TO,POPCNT,M,R,1,7,J,23,N,,,,,
A,2019,KI,POPCNT,M,U,1,7,J,19,N,,,,,
A,2019,MH,POPCNT,M,U,1,7,J,32,N,,,,,
A,2019,VU,POPCNT,M,U,1,7,J,27,N,,,,,
A,2021,TO,POPCNT,M,U,1,7,J,7,N,,,,,
A,2019,MH,POPCNT,M,U,2,7,J,17,N,,,,,
A,2021,TO,POPCNT,M,R,1,8,J,1,N,,,,,
A,2019,KI,POPCNT,M,U,1,8,J,21,N,,,,,
A,2019,VU,POPCNT,M,U,1,8,J,24,N,,,,,
A,2019,KI,POPCNT,M,U,1,9,J,40,N,,,,,
A,2019,MH,POPCNT,M,U,1,9,J,33,N,,,,,
A,2019,VU,POPCNT,M,U,1,0,K,23,N,,,,,
A,2021,TO,POPCNT,F,R,1,1,K,28,N,,,,,
A,2019,KI,POPCNT,M,R,1,1,K,2,N,,,,,
A,2019,MH,POPCNT,M,U,1,1,K,53,N,,,,,
A,2021,TO,POPCNT,M,U,1,1,K,7,N,,,,,
A,2019,VU,POPCNT,F,R,1,2,K,20,N,,,,,
A,2021,TO,POPCNT,F,R,1,2,K,25,N,,,,,
A,2019,KI,POPCNT,F,U,1,2,K,15,N,,,,,
A,2019,MH,POPCNT,F,U,1,2,K,18,N,,,,,
A,2019,VU,POPCNT,F,U,1,2,K,37,N,,,,,
A,2021,TO,POPCNT,F,U,1,2,K,37,N,,,,,
A,2019,MH,POPCNT,M,U,1,2,K,14,N,,,,,
A,2019,VU,POPCNT,M,U,1,2,K,19,N,,,,,
A,2019,MH,POPCNT,F,U,2,2,K,1,N,,,,,
A,2019,VU,POPCNT,F,R,1,3,K,29,N,,,,,
A,2021,TO,POPCNT,F,R,1,3,K,43,N,,,,,
A,2019,KI,POPCNT,F,U,1,3,K,15,N,,,,,
A,2019,MH,POPCNT,F,U,1,3,K,118,N,,,,,
A,2019,VU,POPCNT,F,U,1,3,K,111,N,,,,,
A,2021,TO,POPCNT,F,U,1,3,K,33,N,,,,,
A,2019,VU,POPCNT,M,R,1,3,K,60,N,,,,,
A,2021,TO,POPCNT,M,R,1,3,K,25,N,,,,,
A,2019,KI,POPCNT,M,U,1,3,K,13,N,,,,,
A,2019,MH,POPCNT,M,U,1,3,K,13,N,,,,,
A,2019,VU,POPCNT,M,U,1,3,K,70,N,,,,,
A,2021,TO,POPCNT,M,U,1,3,K,29,N,,,,,
A,2021,TO,POPCNT,F,U,2,3,K,7,N,,,,,
A,2019,KI,POPCNT,M,R,2,3,K,11,N,,,,,
A,2019,VU,POPCNT,F,R,1,4,K,36,N,,,,,
A,2021,TO,POPCNT,F,R,1,4,K,73,N,,,,,
A,2019,KI,POPCNT,F,U,1,4,K,33,N,,,,,
A,2019,MH,POPCNT,F,U,1,4,K,40,N,,,,,
A,2019,VU,POPCNT,F,U,1,4,K,200,N,,,,,
A,2021,TO,POPCNT,F,U,1,4,K,22,N,,,,,
A,2021,TO,POPCNT,M,R,1,4,K,17,N,,,,,
A,2019,KI,POPCNT,M,U,1,4,K,16,N,,,,,
A,2019,MH,POPCNT,M,U,1,4,K,58,N,,,,,
A,2019,VU,POPCNT,M,U,1,4,K,104,N,,,,,
A,2021,TO,POPCNT,M,U,1,4,K,30,N,,,,,
A,2019,KI,POPCNT,F,R,1,5,K,3,N,,,,,
A,2019,MH,POPCNT,F,U,1,5,K,13,N,,,,,
A,2019,VU,POPCNT,F,U,1,5,K,50,N,,,,,
A,2019,KI,POPCNT,M,U,1,5,K,30,N,,,,,
A,2019,VU,POPCNT,M,U,1,5,K,49,N,,,,,
A,2019,KI,POPCNT,F,R,1,6,K,4,N,,,,,
A,2019,KI,POPCNT,F,U,1,6,K,17,N,,,,,
A,2019,MH,POPCNT,M,U,1,6,K,11,N,,,,,
A,2019,VU,POPCNT,F,R,1,7,K,20,N,,,,,
A,2019,KI,POPCNT,F,U,1,7,K,15,N,,,,,
A,2021,TO,POPCNT,M,U,1,7,K,7,N,,,,,
A,2019,VU,POPCNT,M,R,1,8,K,20,N,,,,,
A,2019,KI,POPCNT,M,U,1,8,K,15,N,,,,,
A,2019,VU,POPCNT,F,R,1,9,K,16,N,,,,,
A,2019,VU,POPCNT,F,U,1,9,K,19,N,,,,,
A,2019,MH,POPCNT,M,U,1,9,K,13,N,,,,,
A,2019,VU,POPCNT,M,U,1,9,K,48,N,,,,,
A,2021,TO,POPCNT,M,U,1,9,K,15,N,,,,,
A,2019,KI,POPCNT,F,U,1,2,L,11,N,,,,,
A,2019,VU,POPCNT,F,U,1,3,L,19,N,,,,,
A,2019,KI,POPCNT,M,U,1,3,L,14,N,,,,,
A,2019,KI,POPCNT,F,U,1,4,L,14,N,,,,,
A,2019,KI,POPCNT,F,R,2,5,L,6,N,,,,,
A,2019,MH,POPCNT,M,U,1,7,L,13,N,,,,,
A,2019,KI,POPCNT,M,R,1,9,L,8,N,,,,,
A,2019,KI,POPCNT,M,U,1,9,L,106,N,,,,,
A,2019,MH,POPCNT,M,U,1,9,L,20,N,,,,,
A,2021,TO,POPCNT,M,U,1,9,L,7,N,,,,,
A,2019,VU,POPCNT,F,R,1,_X,M,19,N,,,,,
A,2019,VU,POPCNT,F,U,1,_X,M,52,N,,,,,
A,2019,VU,POPCNT,F,R,1,1,M,88,N,,,,,
A,2019,VU,POPCNT,F,U,1,1,M,349,N,,,,,
A,2019,MH,POPCNT,M,R,1,1,M,6,N,,,,,
A,2019,VU,POPCNT,M,R,1,1,M,155,N,,,,,
A,2019,MH,POPCNT,M,U,1,1,M,11,N,,,,,
A,2019,VU,POPCNT,M,U,1,1,M,398,N,,,,,
A,2019,VU,POPCNT,F,R,1,2,M,145,N,,,,,
A,2021,TO,POPCNT,F,R,1,2,M,18,N,,,,,
A,2019,KI,POPCNT,F,U,1,2,M,18,N,,,,,
A,2019,MH,POPCNT,F,U,1,2,M,47,N,,,,,
A,2019,VU,POPCNT,F,U,1,2,M,224,N,,,,,
A,2019,MH,POPCNT,M,R,1,2,M,14,N,,,,,
A,2019,VU,POPCNT,M,R,1,2,M,33,N,,,,,
A,2021,TO,POPCNT,M,R,1,2,M,7,N,,,,,
A,2019,KI,POPCNT,M,U,1,2,M,30,N,,,,,
A,2019,MH,POPCNT,M,U,1,2,M,20,N,,,,,
A,2019,VU,POPCNT,M,U,1,2,M,267,N,,,,,
A,2021,TO,POPCNT,M,U,1,2,M,22,N,,,,,
A,2019,VU,POPCNT,F,R,1,3,M,48,N,,,,,
A,2021,TO,POPCNT,F,R,1,3,M,18,N,,,,,
A,2019,KI,POPCNT,F,U,1,3,M,26,N,,,,,
A,2019,VU,POPCNT,F,U,1,3,M,158,N,,,,,
A,2021,TO,POPCNT,F,U,1,3,M,7,N,,,,,
A,2019,MH,POPCNT,M,R,1,3,M,11,N,,,,,
A,2019,VU,POPCNT,M,R,1,3,M,14,N,,,,,
A,2019,MH,POPCNT,M,U,1,3,M,20,N,,,,,
A,2019,VU,POPCNT,M,U,1,3,M,157,N,,,,,
A,2021,TO,POPCNT,F,R,1,4,M,9,N,,,,,
A,2019,VU,POPCNT,F,U,1,4,M,63,N,,,,,
A,2021,TO,POPCNT,F,U,1,4,M,15,N,,,,,
A,2019,MH,POPCNT,M,R,1,4,M,10,N,,,,,
A,2019,VU,POPCNT,M,R,1,4,M,69,N,,,,,
A,2019,MH,POPCNT,M,U,1,4,M,25,N,,,,,
A,2019,VU,POPCNT,M,U,1,4,M,33,N,,,,,
A,2021,TO,POPCNT,M,U,1,4,M,7,N,,,,,
A,2019,VU,POPCNT,F,U,1,5,M,20,N,,,,,
A,2019,VU,POPCNT,M,U,1,7,M,7,N,,,,,
A,2019,VU,POPCNT,F,R,1,8,M,17,N,,,,,
A,2019,VU,POPCNT,F,U,1,8,M,27,N,,,,,
A,2019,VU,POPCNT,M,U,1,8,M,18,N,,,,,
A,2019,VU,POPCNT,F,U,1,9,M,15,N,,,,,
A,2019,MH,POPCNT,M,R,1,9,M,1,N,,,,,
A,2019,MH,POPCNT,M,U,1,9,M,33,N,,,,,
A,2019,VU,POPCNT,M,U,1,9,M,18,N,,,,,
A,2019,VU,POPCNT,M,R,1,_X,N,13,N,,,,,
A,2019,MH,POPCNT,F,U,1,0,N,11,N,,,,,
A,2019,MH,POPCNT,M,R,1,0,N,3,N,,,,,
A,2019,MH,POPCNT,M,U,1,0,N,56,N,,,,,
A,2019,VU,POPCNT,F,R,1,1,N,0,N,,,,,
A,2021,TO,POPCNT,F,R,1,1,N,18,N,,,,,
A,2019,KI,POPCNT,F,U,1,1,N,18,N,,,,,
A,2019,MH,POPCNT,M,R,1,1,N,37,N,,,,,
A,2019,VU,POPCNT,M,R,1,1,N,17,N,,,,,
A,2021,TO,POPCNT,M,R,1,1,N,5,N,,,,,
A,2019,KI,POPCNT,M,U,1,1,N,16,N,,,,,
A,2019,MH,POPCNT,M,U,1,1,N,13,N,,,,,
A,2019,VU,POPCNT,M,U,1,1,N,19,N,,,,,
A,2019,VU,POPCNT,F,R,1,2,N,17,N,,,,,
A,2021,TO,POPCNT,F,R,1,2,N,18,N,,,,,
A,2019,MH,POPCNT,F,U,1,2,N,1,N,,,,,
A,2019,VU,POPCNT,F,U,1,2,N,7,N,,,,,
A,2021,TO,POPCNT,F,U,1,2,N,30,N,,,,,
A,2019,KI,POPCNT,M,U,1,2,N,45,N,,,,,
A,2019,MH,POPCNT,M,U,1,2,N,1,N,,,,,
A,2021,TO,POPCNT,M,U,1,2,N,7,N,,,,,
A,2019,VU,POPCNT,F,R,1,3,N,33,N,,,,,
A,2021,TO,POPCNT,F,R,1,3,N,36,N,,,,,
A,2019,MH,POPCNT,F,U,1,3,N,67,N,,,,,
A,2019,VU,POPCNT,F,U,1,3,N,44,N,,,,,
A,2021,TO,POPCNT,F,U,1,3,N,7,N,,,,,
A,2019,MH,POPCNT,M,R,1,3,N,5,N,,,,,
