FREQ,TIME_PERIOD,GEO_PICT,INDICATOR,URBANISATION,SEX,AGE,DISABILITY,EDUCATION,OBS_VALUE,UNIT_MEASURE,UNIT_MULT,DATASOURCE,OBS_STATUS,OBS_COMMENT,CONF_STATUS
A,2019,VU,POPCNT,U,F,Y65T999,_T,4,8,N,,,,,
A,2020,KI,POPCNT,U,F,Y65T999,_T,4,14,N,,,,,
A,2020,PW,POPCNT,U,F,Y65T999,_T,4,69,N,,,,,
A,2021,TO,POPCNT,U,F,Y65T999,_T,4,22,N,,,,,
A,2017,TV,POPCNT,U,F,Y65T999,_T,6,4,N,,,,,
A,2019,KI,POPCNT,U,F,Y65T999,_T,6,17,N,,,,,
A,2019,MH,POPCNT,U,F,Y65T999,_T,6,166,N,,,,,
A,2019,VU,POPCNT,U,F,Y65T999,_T,6,18,N,,,,,
A,2020,KI,POPCNT,U,F,Y65T999,_T,6,18,N,,,,,
A,2020,PW,POPCNT,U,F,Y65T999,_T,6,190,N,,,,,
A,2020,VU,POPCNT,U,F,Y65T999,_T,6,80,N,,,,,
A,2021,MH,POPCNT,U,F,Y65T999,_T,6,96,N,,,,,
A,2021,TO,POPCNT,U,F,Y65T999,_T,6,215,N,,,,,
A,2017,TV,POPCNT,U,F,Y65T999,_T,9,102,N,,,,,
A,2019,KI,POPCNT,U,F,Y65T999,_T,9,9,N,,,,,
A,2019,VU,POPCNT,U,F,Y65T999,_T,9,9,N,,,,,
A,2020,KI,POPCNT,U,F,Y65T999,_T,9,59,N,,,,,
A,2020,VU,POPCNT,U,F,Y65T999,_T,9,9,N,,,,,
A,2021,MH,POPCNT,U,F,Y65T999,_T,9,21,N,,,,,
A,2021,TO,POPCNT,U,F,Y65T999,_T,9,399,N,,,,,
A,2017,TV,POPCNT,R,M,Y25T54,_T,2,101,N,,,,,
A,2019,KI,POPCNT,R,M,Y25T54,_T,2,276,N,,,,,
A,2019,MH,POPCNT,R,M,Y25T54,_T,2,24,N,,,,,
A,2019,VU,POPCNT,R,M,Y25T54,_T,2,2870,N,,,,,
A,2020,KI,POPCNT,R,M,Y25T54,_T,2,243,N,,,,,
A,2020,PW,POPCNT,R,M,Y25T54,_T,2,39,N,,,,,
A,2020,VU,POPCNT,R,M,Y25T54,_T,2,4962,N,,,,,
A,2021,TO,POPCNT,R,M,Y25T54,_T,2,677,N,,,,,
A,2017,TV,POPCNT,R,M,Y25T54,_T,1,6,N,,,,,
A,2019,KI,POPCNT,R,M,Y25T54,_T,1,1040,N,,,,,
A,2019,MH,POPCNT,R,M,Y25T54,_T,1,42,N,,,,,
A,2019,VU,POPCNT,R,M,Y25T54,_T,1,20250,N,,,,,
A,2020,KI,POPCNT,R,M,Y25T54,_T,1,1054,N,,,,,
A,2020,PW,POPCNT,R,M,Y25T54,_T,1,50,N,,,,,
A,2020,VU,POPCNT,R,M,Y25T54,_T,1,16784,N,,,,,
A,2021,TO,POPCNT,R,M,Y25T54,_T,1,465,N,,,,,
A,2017,TV,POPCNT,R,M,Y25T54,_T,2,244,N,,,,,
A,2019,KI,POPCNT,R,M,Y25T54,_T,2,4558,N,,,,,
A,2019,MH,POPCNT,R,M,Y25T54,_T,2,1478,N,,,,,
A,2019,VU,POPCNT,R,M,Y25T54,_T,2,7349,N,,,,,
A,2020,KI,POPCNT,R,M,Y25T54,_T,2,3654,N,,,,,
A,2020,PW,POPCNT,R,M,Y25T54,_T,2,51,N,,,,,
A,2020,VU,POPCNT,R,M,Y25T54,_T,2,9122,N,,,,,
A,2021,TO,POPCNT,R,M,Y25T54,_T,2,4142,N,,,,,
A,2017,TV,POPCNT,R,M,Y25T54,_T,3,65,N,,,,,
A,2019,KI,POPCNT,R,M,Y25T54,_T,3,3289,N,,,,,
A,2019,MH,POPCNT,R,M,Y25T54,_T,3,1111,N,,,,,
A,2019,VU,POPCNT,R,M,Y25T54,_T,3,4409,N,,,,,
A,2020,KI,POPCNT,R,M,Y25T54,_T,3,2822,N,,,,,
A,2020,PW,POPCNT,R,M,Y25T54,_T,3,535,N,,,,,
A,2020,VU,POPCNT,R,M,Y25T54,_T,3,4293,N,,,,,
A,2021,TO,POPCNT,R,M,Y25T54,_T,3,7653,N,,,,,
A,2017,TV,POPCNT,R,M,Y25T54,_T,4,69,N,,,,,
A,2019,VU,POPCNT,R,M,Y25T54,_T,4,541,N,,,,,
A,2020,KI,POPCNT,R,M,Y25T54,_T,4,83,N,,,,,
A,2020,PW,POPCNT,R,M,Y25T54,_T,4,27,N,,,,,
A,2021,TO,POPCNT,R,M,Y25T54,_T,4,962,N,,,,,
A,2017,TV,POPCNT,R,M,Y25T54,_T,6,44,N,,,,,
A,2019,KI,POPCNT,R,M,Y25T54,_T,6,134,N,,,,,
A,2019,MH,POPCNT,R,M,Y25T54,_T,6,203,N,,,,,
A,2019,VU,POPCNT,R,M,Y25T54,_T,6,833,N,,,,,
A,2020,KI,POPCNT,R,M,Y25T54,_T,6,121,N,,,,,
A,2020,PW,POPCNT,R,M,Y25T54,_T,6,119,N,,,,,
A,2020,VU,POPCNT,R,M,Y25T54,_T,6,1426,N,,,,,
A,2021,TO,POPCNT,R,M,Y25T54,_T,6,4059,N,,,,,
A,2017,TV,POPCNT,R,M,Y25T54,_T,9,91,N,,,,,
A,2019,KI,POPCNT,R,M,Y25T54,_T,9,67,N,,,,,
A,2019,MH,POPCNT,R,M,Y25T54,_T,9,16,N,,,,,
A,2019,VU,POPCNT,R,M,Y25T54,_T,9,198,N,,,,,
A,2020,KI,POPCNT,R,M,Y25T54,_T,9,93,N,,,,,
A,2020,VU,POPCNT,R,M,Y25T54,_T,9,75,N,,,,,
A,2021,TO,POPCNT,R,M,Y25T54,_T,9,5020,N,,,,,
A,2017,TV,POPCNT,U,M,Y25T54,_T,2,35,N,,,,,
A,2019,KI,POPCNT,U,M,Y25T54,_T,2,242,N,,,,,
A,2019,MH,POPCNT,U,M,Y25T54,_T,2,132,N,,,,,
A,2019,VU,POPCNT,U,M,Y25T54,_T,2,114,N,,,,,
A,2020,KI,POPCNT,U,M,Y25T54,_T,2,309,N,,,,,
A,2020,PW,POPCNT,U,M,Y25T54,_T,2,103,N,,,,,
A,2020,VU,POPCNT,U,M,Y25T54,_T,2,1066,N,,,,,
A,2021,MH,POPCNT,U,M,Y25T54,_T,2,318,N,,,,,
A,2021,TO,POPCNT,U,M,Y25T54,_T,2,197,N,,,,,
A,2019,KI,POPCNT,U,M,Y25T54,_T,1,877,N,,,,,
A,2019,MH,POPCNT,U,M,Y25T54,_T,1,125,N,,,,,
A,2019,VU,POPCNT,U,M,Y25T54,_T,1,4480,N,,,,,
A,2020,KI,POPCNT,U,M,Y25T54,_T,1,1016,N,,,,,
A,2020,PW,POPCNT,U,M,Y25T54,_T,1,112,N,,,,,
A,2020,VU,POPCNT,U,M,Y25T54,_T,1,2930,N,,,,,
A,2021,MH,POPCNT,U,M,Y25T54,_T,1,210,N,,,,,
A,2021,TO,POPCNT,U,M,Y25T54,_T,1,101,N,,,,,
A,2017,TV,POPCNT,U,M,Y25T54,_T,2,414,N,,,,,
A,2019,KI,POPCNT,U,M,Y25T54,_T,2,3625,N,,,,,
A,2019,MH,POPCNT,U,M,Y25T54,_T,2,2111,N,,,,,
A,2019,VU,POPCNT,U,M,Y25T54,_T,2,4984,N,,,,,
A,2020,KI,POPCNT,U,M,Y25T54,_T,2,3940,N,,,,,
A,2020,PW,POPCNT,U,M,Y25T54,_T,2,104,N,,,,,
A,2020,VU,POPCNT,U,M,Y25T54,_T,2,3367,N,,,,,
A,2021,MH,POPCNT,U,M,Y25T54,_T,2,1523,N,,,,,
A,2021,TO,POPCNT,U,M,Y25T54,_T,2,637,N,,,,,
A,2017,TV,POPCNT,U,M,Y25T54,_T,3,183,N,,,,,
A,2019,KI,POPCNT,U,M,Y25T54,_T,3,6318,N,,,,,
A,2019,MH,POPCNT,U,M,Y25T54,_T,3,4101,N,,,,,
A,2019,VU,POPCNT,U,M,Y25T54,_T,3,3567,N,,,,,
A,2020,KI,POPCNT,U,M,Y25T54,_T,3,5768,N,,,,,
A,2020,PW,POPCNT,U,M,Y25T54,_T,3,2302,N,,,,,
A,2020,VU,POPCNT,U,M,Y25T54,_T,3,3358,N,,,,,
A,2021,MH,POPCNT,U,M,Y25T54,_T,3,2614,N,,,,,
A,2021,TO,POPCNT,U,M,Y25T54,_T,3,1947,N,,,,,
A,2017,TV,POPCNT,U,M,Y25T54,_T,4,50,N,,,,,
A,2019,VU,POPCNT,U,M,Y25T54,_T,4,898,N,,,,,
A,2020,KI,POPCNT,U,M,Y25T54,_T,4,307,N,,,,,
A,2020,PW,POPCNT,U,M,Y25T54,_T,4,249,N,,,,,
A,2021,TO,POPCNT,U,M,Y25T54,_T,4,372,N,,,,,
A,2017,TV,POPCNT,U,M,Y25T54,_T,6,130,N,,,,,
A,2019,KI,POPCNT,U,M,Y25T54,_T,6,691,N,,,,,
A,2019,MH,POPCNT,U,M,Y25T54,_T,6,2188,N,,,,,
A,2019,VU,POPCNT,U,M,Y25T54,_T,6,1502,N,,,,,
A,2020,KI,POPCNT,U,M,Y25T54,_T,6,543,N,,,,,
A,2020,PW,POPCNT,U,M,Y25T54,_T,6,1066,N,,,,,
A,2020,VU,POPCNT,U,M,Y25T54,_T,6,1792,N,,,,,
A,2021,MH,POPCNT,U,M,Y25T54,_T,6,1159,N,,,,,
A,2021,TO,POPCNT,U,M,Y25T54,_T,6,1971,N,,,,,
A,2017,TV,POPCNT,U,M,Y25T54,_T,9,357,N,,,,,
A,2019,KI,POPCNT,U,M,Y25T54,_T,9,238,N,,,,,
A,2019,MH,POPCNT,U,M,Y25T54,_T,9,172,N,,,,,
A,2019,VU,POPCNT,U,M,Y25T54,_T,9,147,N,,,,,
A,2020,KI,POPCNT,U,M,Y25T54,_T,9,255,N,,,,,
A,2020,VU,POPCNT,U,M,Y25T54,_T,9,54,N,,,,,
A,2021,MH,POPCNT,U,M,Y25T54,_T,9,142,N,,,,,
A,2021,TO,POPCNT,U,M,Y25T54,_T,9,1555,N,,,,,
A,2017,TV,POPCNT,R,M,Y55T64,_T,2,46,N,,,,,
A,2019,KI,POPCNT,R,M,Y55T64,_T,2,51,N,,,,,
A,2019,VU,POPCNT,R,M,Y55T64,_T,2,801,N,,,,,
A,2020,KI,POPCNT,R,M,Y55T64,_T,2,71,N,,,,,
A,2020,PW,POPCNT,R,M,Y55T64,_T,2,8,N,,,,,
A,2020,VU,POPCNT,R,M,Y55T64,_T,2,1108,N,,,,,
A,2021,TO,POPCNT,R,M,Y55T64,_T,2,200,N,,,,,
A,2017,TV,POPCNT,R,M,Y55T64,_T,1,2,N,,,,,
A,2019,KI,POPCNT,R,M,Y55T64,_T,1,376,N,,,,,
A,2019,MH,POPCNT,R,M,Y55T64,_T,1,3,N,,,,,
A,2019,VU,POPCNT,R,M,Y55T64,_T,1,4007,N,,,,,
A,2020,KI,POPCNT,R,M,Y55T64,_T,1,334,N,,,,,
A,2020,PW,POPCNT,R,M,Y55T64,_T,1,14,N,,,,,
A,2020,VU,POPCNT,R,M,Y55T64,_T,1,3140,N,,,,,
A,2021,TO,POPCNT,R,M,Y55T64,_T,1,392,N,,,,,
A,2017,TV,POPCNT,R,M,Y55T64,_T,2,75,N,,,,,
A,2019,KI,POPCNT,R,M,Y55T64,_T,2,1067,N,,,,,
A,2019,MH,POPCNT,R,M,Y55T64,_T,2,239,N,,,,,
A,2019,VU,POPCNT,R,M,Y55T64,_T,2,794,N,,,,,
A,2020,KI,POPCNT,R,M,Y55T64,_T,2,859,N,,,,,
A,2020,PW,POPCNT,R,M,Y55T64,_T,2,24,N,,,,,
A,2020,VU,POPCNT,R,M,Y55T64,_T,2,1118,N,,,,,
A,2021,TO,POPCNT,R,M,Y55T64,_T,2,1199,N,,,,,
A,2017,TV,POPCNT,R,M,Y55T64,_T,3,7,N,,,,,
A,2019,KI,POPCNT,R,M,Y55T64,_T,3,211,N,,,,,
A,2019,MH,POPCNT,R,M,Y55T64,_T,3,233,N,,,,,
A,2019,VU,POPCNT,R,M,Y55T64,_T,3,238,N,,,,,
A,2020,KI,POPCNT,R,M,Y55T64,_T,3,144,N,,,,,
A,2020,PW,POPCNT,R,M,Y55T64,_T,3,189,N,,,,,
A,2020,VU,POPCNT,R,M,Y55T64,_T,3,284,N,,,,,
A,2021,TO,POPCNT,R,M,Y55T64,_T,3,1592,N,,,,,
A,2017,TV,POPCNT,R,M,Y55T64,_T,4,7,N,,,,,
A,2020,KI,POPCNT,R,M,Y55T64,_T,4,12,N,,,,,
A,2020,PW,POPCNT,R,M,Y55T64,_T,4,10,N,,,,,
A,2021,TO,POPCNT,R,M,Y55T64,_T,4,81,N,,,,,
A,2017,TV,POPCNT,R,M,Y55T64,_T,6,14,N,,,,,
A,2019,KI,POPCNT,R,M,Y55T64,_T,6,3,N,,,,,
A,2019,MH,POPCNT,R,M,Y55T64,_T,6,74,N,,,,,
A,2019,VU,POPCNT,R,M,Y55T64,_T,6,81,N,,,,,
A,2020,KI,POPCNT,R,M,Y55T64,_T,6,29,N,,,,,
A,2020,PW,POPCNT,R,M,Y55T64,_T,6,63,N,,,,,
A,2020,VU,POPCNT,R,M,Y55T64,_T,6,230,N,,,,,
A,2021,TO,POPCNT,R,M,Y55T64,_T,6,677,N,,,,,
A,2017,TV,POPCNT,R,M,Y55T64,_T,9,40,N,,,,,
A,2019,KI,POPCNT,R,M,Y55T64,_T,9,16,N,,,,,
A,2019,VU,POPCNT,R,M,Y55T64,_T,9,15,N,,,,,
A,2020,KI,POPCNT,R,M,Y55T64,_T,9,25,N,,,,,
A,2020,VU,POPCNT,R,M,Y55T64,_T,9,14,N,,,,,
A,2021,TO,POPCNT,R,M,Y55T64,_T,9,1148,N,,,,,
A,2017,TV,POPCNT,U,M,Y55T64,_T,2,12,N,,,,,
A,2019,KI,POPCNT,U,M,Y55T64,_T,2,20,N,,,,,
A,2019,MH,POPCNT,U,M,Y55T64,_T,2,120,N,,,,,
A,2019,VU,POPCNT,U,M,Y55T64,_T,2,42,N,,,,,
A,2020,KI,POPCNT,U,M,Y55T64,_T,2,67,N,,,,,
A,2020,PW,POPCNT,U,M,Y55T64,_T,2,14,N,,,,,
A,2020,VU,POPCNT,U,M,Y55T64,_T,2,170,N,,,,,
A,2021,MH,POPCNT,U,M,Y55T64,_T,2,63,N,,,,,
A,2021,TO,POPCNT,U,M,Y55T64,_T,2,69,N,,,,,
A,2019,KI,POPCNT,U,M,Y55T64,_T,1,170,N,,,,,
A,2019,MH,POPCNT,U,M,Y55T64,_T,1,101,N,,,,,
A,2019,VU,POPCNT,U,M,Y55T64,_T,1,933,N,,,,,
A,2020,KI,POPCNT,U,M,Y55T64,_T,1,239,N,,,,,
A,2020,PW,POPCNT,U,M,Y55T64,_T,1,23,N,,,,,
A,2020,VU,POPCNT,U,M,Y55T64,_T,1,641,N,,,,,
A,2021,MH,POPCNT,U,M,Y55T64,_T,1,29,N,,,,,
A,2021,TO,POPCNT,U,M,Y55T64,_T,1,43,N,,,,,
A,2017,TV,POPCNT,U,M,Y55T64,_T,2,87,N,,,,,
A,2019,KI,POPCNT,U,M,Y55T64,_T,2,1064,N,,,,,
A,2019,MH,POPCNT,U,M,Y55T64,_T,2,469,N,,,,,
A,2019,VU,POPCNT,U,M,Y55T64,_T,2,470,N,,,,,
A,2020,KI,POPCNT,U,M,Y55T64,_T,2,896,N,,,,,
A,2020,PW,POPCNT,U,M,Y55T64,_T,2,31,N,,,,,
A,2020,VU,POPCNT,U,M,Y55T64,_T,2,475,N,,,,,
A,2021,MH,POPCNT,U,M,Y55T64,_T,2,267,N,,,,,
A,2021,TO,POPCNT,U,M,Y55T64,_T,2,236,N,,,,,
A,2017,TV,POPCNT,U,M,Y55T64,_T,3,11,N,,,,,
A,2019,KI,POPCNT,U,M,Y55T64,_T,3,242,N,,,,,
A,2019,MH,POPCNT,U,M,Y55T64,_T,3,800,N,,,,,
A,2019,VU,POPCNT,U,M,Y55T64,_T,3,182,N,,,,,
A,2020,KI,POPCNT,U,M,Y55T64,_T,3,249,N,,,,,
A,2020,PW,POPCNT,U,M,Y55T64,_T,3,524,N,,,,,
A,2020,VU,POPCNT,U,M,Y55T64,_T,3,253,N,,,,,
A,2021,MH,POPCNT,U,M,Y55T64,_T,3,406,N,,,,,
A,2021,TO,POPCNT,U,M,Y55T64,_T,3,383,N,,,,,
A,2017,TV,POPCNT,U,M,Y55T64,_T,4,9,N,,,,,
A,2019,VU,POPCNT,U,M,Y55T64,_T,4,97,N,,,,,
A,2020,KI,POPCNT,U,M,Y55T64,_T,4,23,N,,,,,
A,2020,PW,POPCNT,U,M,Y55T64,_T,4,72,N,,,,,
A,2021,TO,POPCNT,U,M,Y55T64,_T,4,45,N,,,,,
A,2017,TV,POPCNT,U,M,Y55T64,_T,6,21,N,,,,,
A,2019,KI,POPCNT,U,M,Y55T64,_T,6,77,N,,,,,
A,2019,MH,POPCNT,U,M,Y55T64,_T,6,450,N,,,,,
A,2019,VU,POPCNT,U,M,Y55T64,_T,6,275,N,,,,,
A,2020,KI,POPCNT,U,M,Y55T64,_T,6,108,N,,,,,
A,2020,PW,POPCNT,U,M,Y55T64,_T,6,239,N,,,,,
A,2020,VU,POPCNT,U,M,Y55T64,_T,6,276,N,,,,,
A,2021,MH,POPCNT,U,M,Y55T64,_T,6,191,N,,,,,
A,2021,TO,POPCNT,U,M,Y55T64,_T,6,344,N,,,,,
A,2017,TV,POPCNT,U,M,Y55T64,_T,9,88,N,,,,,
A,2019,KI,POPCNT,U,M,Y55T64,_T,9,18,N,,,,,
A,2019,MH,POPCNT,U,M,Y55T64,_T,9,36,N,,,,,
A,2019,VU,POPCNT,U,M,Y55T64,_T,9,7,N,,,,,
A,2020,KI,POPCNT,U,M,Y55T64,_T,9,62,N,,,,,
A,2020,VU,POPCNT,U,M,Y55T64,_T,9,11,N,,,,,
A,2021,MH,POPCNT,U,M,Y55T64,_T,9,35,N,,,,,
A,2021,TO,POPCNT,U,M,Y55T64,_T,9,286,N,,,,,
A,2017,TV,POPCNT,R,M,Y65T999,_T,2,20,N,,,,,
A,2019,KI,POPCNT,R,M,Y65T999,_T,2,134,N,,,,,
A,2019,MH,POPCNT,R,M,Y65T999,_T,2,22,N,,,,,
A,2019,VU,POPCNT,R,M,Y65T999,_T,2,1188,N,,,,,
A,2020,KI,POPCNT,R,M,Y65T999,_T,2,69,N,,,,,
A,2020,PW,POPCNT,R,M,Y65T999,_T,2,7,N,,,,,
A,2020,VU,POPCNT,R,M,Y65T999,_T,2,1509,N,,,,,
A,2021,TO,POPCNT,R,M,Y65T999,_T,2,168,N,,,,,
A,2017,TV,POPCNT,R,M,Y65T999,_T,1,7,N,,,,,
A,2019,KI,POPCNT,R,M,Y65T999,_T,1,263,N,,,,,
A,2019,MH,POPCNT,R,M,Y65T999,_T,1,16,N,,,,,
A,2019,VU,POPCNT,R,M,Y65T999,_T,1,3406,N,,,,,
A,2020,KI,POPCNT,R,M,Y65T999,_T,1,296,N,,,,,
A,2020,PW,POPCNT,R,M,Y65T999,_T,1,11,N,,,,,
A,2020,VU,POPCNT,R,M,Y65T999,_T,1,2550,N,,,,,
A,2021,TO,POPCNT,R,M,Y65T999,_T,1,739,N,,,,,
A,2017,TV,POPCNT,R,M,Y65T999,_T,2,27,N,,,,,
A,2019,KI,POPCNT,R,M,Y65T999,_T,2,368,N,,,,,
A,2019,MH,POPCNT,R,M,Y65T999,_T,2,166,N,,,,,
A,2019,VU,POPCNT,R,M,Y65T999,_T,2,368,N,,,,,
A,2020,KI,POPCNT,R,M,Y65T999,_T,2,329,N,,,,,
A,2020,PW,POPCNT,R,M,Y65T999,_T,2,7,N,,,,,
A,2020,VU,POPCNT,R,M,Y65T999,_T,2,762,N,,,,,
A,2021,TO,POPCNT,R,M,Y65T999,_T,2,1190,N,,,,,
A,2017,TV,POPCNT,R,M,Y65T999,_T,3,10,N,,,,,
A,2019,KI,POPCNT,R,M,Y65T999,_T,3,79,N,,,,,
A,2019,MH,POPCNT,R,M,Y65T999,_T,3,175,N,,,,,
A,2019,VU,POPCNT,R,M,Y65T999,_T,3,61,N,,,,,
A,2020,KI,POPCNT,R,M,Y65T999,_T,3,69,N,,,,,
A,2020,PW,POPCNT,R,M,Y65T999,_T,3,124,N,,,,,
A,2020,VU,POPCNT,R,M,Y65T999,_T,3,161,N,,,,,
A,2021,TO,POPCNT,R,M,Y65T999,_T,3,913,N,,,,,
A,2017,TV,POPCNT,R,M,Y65T999,_T,4,3,N,,,,,
A,2020,KI,POPCNT,R,M,Y65T999,_T,4,12,N,,,,,
A,2020,PW,POPCNT,R,M,Y65T999,_T,4,17,N,,,,,
A,2021,TO,POPCNT,R,M,Y65T999,_T,4,60,N,,,,,
A,2017,TV,POPCNT,R,M,Y65T999,_T,6,5,N,,,,,
A,2019,KI,POPCNT,R,M,Y65T999,_T,6,9,N,,,,,
A,2019,MH,POPCNT,R,M,Y65T999,_T,6,9,N,,,,,
A,2019,VU,POPCNT,R,M,Y65T999,_T,6,19,N,,,,,
A,2020,KI,POPCNT,R,M,Y65T999,_T,6,12,N,,,,,
A,2020,PW,POPCNT,R,M,Y65T999,_T,6,55,N,,,,,
A,2020,VU,POPCNT,R,M,Y65T999,_T,6,156,N,,,,,
A,2021,TO,POPCNT,R,M,Y65T999,_T,6,478,N,,,,,
A,2017,TV,POPCNT,R,M,Y65T999,_T,9,41,N,,,,,
A,2019,KI,POPCNT,R,M,Y65T999,_T,9,66,N,,,,,
A,2019,VU,POPCNT,R,M,Y65T999,_T,9,24,N,,,,,
A,2020,KI,POPCNT,R,M,Y65T999,_T,9,28,N,,,,,
A,2020,VU,POPCNT,R,M,Y65T999,_T,9,21,N,,,,,
A,2021,TO,POPCNT,R,M,Y65T999,_T,9,1123,N,,,,,
A,2017,TV,POPCNT,U,M,Y65T999,_T,2,9,N,,,,,
A,2019,KI,POPCNT,U,M,Y65T999,_T,2,28,N,,,,,
A,2019,VU,POPCNT,U,M,Y65T999,_T,2,58,N,,,,,
A,2020,KI,POPCNT,U,M,Y65T999,_T,2,61,N,,,,,
A,2020,PW,POPCNT,U,M,Y65T999,_T,2,13,N,,,,,
A,2020,VU,POPCNT,U,M,Y65T999,_T,2,151,N,,,,,
A,2021,MH,POPCNT,U,M,Y65T999,_T,2,23,N,,,,,
A,2021,TO,POPCNT,U,M,Y65T999,_T,2,53,N,,,,,
A,2019,KI,POPCNT,U,M,Y65T999,_T,1,217,N,,,,,
A,2019,MH,POPCNT,U,M,Y65T999,_T,1,1,N,,,,,
A,2019,VU,POPCNT,U,M,Y65T999,_T,1,891,N,,,,,
A,2020,KI,POPCNT,U,M,Y65T999,_T,1,190,N,,,,,
A,2020,PW,POPCNT,U,M,Y65T999,_T,1,16,N,,,,,
A,2020,VU,POPCNT,U,M,Y65T999,_T,1,418,N,,,,,
A,2021,MH,POPCNT,U,M,Y65T999,_T,1,32,N,,,,,
A,2021,TO,POPCNT,U,M,Y65T999,_T,1,105,N,,,,,
A,2017,TV,POPCNT,U,M,Y65T999,_T,2,28,N,,,,,
A,2019,KI,POPCNT,U,M,Y65T999,_T,2,337,N,,,,,
A,2019,MH,POPCNT,U,M,Y65T999,_T,2,228,N,,,,,
A,2019,VU,POPCNT,U,M,Y65T999,_T,2,343,N,,,,,
A,2020,KI,POPCNT,U,M,Y65T999,_T,2,374,N,,,,,
A,2020,PW,POPCNT,U,M,Y65T999,_T,2,10,N,,,,,
A,2020,VU,POPCNT,U,M,Y65T999,_T,2,245,N,,,,,
A,2021,MH,POPCNT,U,M,Y65T999,_T,2,127,N,,,,,
A,2021,TO,POPCNT,U,M,Y65T999,_T,2,229,N,,,,,
A,2017,TV,POPCNT,U,M,Y65T999,_T,3,3,N,,,,,
A,2019,KI,POPCNT,U,M,Y65T999,_T,3,130,N,,,,,
A,2019,MH,POPCNT,U,M,Y65T999,_T,3,428,N,,,,,
A,2019,VU,POPCNT,U,M,Y65T999,_T,3,121,N,,,,,
A,2020,KI,POPCNT,U,M,Y65T999,_T,3,115,N,,,,,
A,2020,PW,POPCNT,U,M,Y65T999,_T,3,255,N,,,,,
A,2020,VU,POPCNT,U,M,Y65T999,_T,3,85,N,,,,,
A,2021,MH,POPCNT,U,M,Y65T999,_T,3,229,N,,,,,
A,2021,TO,POPCNT,U,M,Y65T999,_T,3,298,N,,,,,
A,2017,TV,POPCNT,U,M,Y65T999,_T,4,2,N,,,,,
A,2019,VU,POPCNT,U,M,Y65T999,_T,4,52,N,,,,,
A,2020,KI,POPCNT,U,M,Y65T999,_T,4,22,N,,,,,
A,2020,PW,POPCNT,U,M,Y65T999,_T,4,56,N,,,,,
A,2021,TO,POPCNT,U,M,Y65T999,_T,4,15,N,,,,,
A,2017,TV,POPCNT,U,M,Y65T999,_T,6,9,N,,,,,
A,2019,KI,POPCNT,U,M,Y65T999,_T,6,70,N,,,,,
A,2019,MH,POPCNT,U,M,Y65T999,_T,6,245,N,,,,,
A,2019,VU,POPCNT,U,M,Y65T999,_T,6,74,N,,,,,
A,2020,KI,POPCNT,U,M,Y65T999,_T,6,39,N,,,,,
A,2020,PW,POPCNT,U,M,Y65T999,_T,6,185,N,,,,,
A,2020,VU,POPCNT,U,M,Y65T999,_T,6,154,N,,,,,
A,2021,MH,POPCNT,U,M,Y65T999,_T,6,156,N,,,,,
A,2021,TO,POPCNT,U,M,Y65T999,_T,6,254,N,,,,,
A,2017,TV,POPCNT,U,M,Y65T999,_T,9,67,N,,,,,
A,2019,KI,POPCNT,U,M,Y65T999,_T,9,35,N,,,,,
A,2019,MH,POPCNT,U,M,Y65T999,_T,9,11,N,,,,,
A,2019,VU,POPCNT,U,M,Y65T999,_T,9,10,N,,,,,
A,2020,KI,POPCNT,U,M,Y65T999,_T,9,40,N,,,,,
A,2020,VU,POPCNT,U,M,Y65T999,_T,9,10,N,,,,,
A,2021,MH,POPCNT,U,M,Y65T999,_T,9,29,N,,,,,
A,2021,TO,POPCNT,U,M,Y65T999,_T,9,198,N,,,,,
A,2017,TV,POPCNT,_T,F,Y25T54,_T,2,112,N,,,,,
A,2017,TV,POPCNT,_T,M,Y25T54,_T,2,136,N,,,,,
A,2017,TV,POPCNT,_T,_T,Y25T54,_T,2,248,N,,,,,
A,2017,TV,POPCNT,_T,F,Y25T54,_T,1,7,N,,,,,
A,2017,TV,POPCNT,_T,M,Y25T54,_T,1,6,N,,,,,
A,2017,TV,POPCNT,_T,_T,Y25T54,_T,1,13,N,,,,,
A,2017,TV,POPCNT,_T,F,Y25T54,_T,2,527,N,,,,,
A,2017,TV,POPCNT,_T,M,Y25T54,_T,2,658,N,,,,,
A,2017,TV,POPCNT,_T,_T,Y25T54,_T,2,1185,N,,,,,
A,2017,TV,POPCNT,_T,F,Y25T54,_T,3,271,N,,,,,
A,2017,TV,POPCNT,_T,M,Y25T54,_T,3,248,N,,,,,
A,2017,TV,POPCNT,_T,_T,Y25T54,_T,3,519,N,,,,,
A,2017,TV,POPCNT,_T,F,Y25T54,_T,4,33,N,,,,,
A,2017,TV,POPCNT,_T,M,Y25T54,_T,4,119,N,,,,,
A,2017,TV,POPCNT,_T,_T,Y25T54,_T,4,152,N,,,,,
A,2017,TV,POPCNT,_T,F,Y25T54,_T,6,224,N,,,,,
A,2017,TV,POPCNT,_T,M,Y25T54,_T,6,174,N,,,,,
A,2017,TV,POPCNT,_T,_T,Y25T54,_T,6,398,N,,,,,
A,2017,TV,POPCNT,_T,F,Y25T54,_T,9,483,N,,,,,
A,2017,TV,POPCNT,_T,M,Y25T54,_T,9,448,N,,,,,
A,2017,TV,POPCNT,_T,_T,Y25T54,_T,9,931,N,,,,,
